Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime
03/03/2024,GB,Wind ,Hornsea-2,341.3396696,Great Britain,2024-03-03,petroineos,2025-05-29 10:38:42.513697
04/03/2024,GB,Wind ,Hornsea-2,274.030622,Great Britain,2024-03-04,petroineos,2025-05-29 10:38:42.513697
05/03/2024,GB,Wind ,Hornsea-2,920.437886,Great Britain,2024-03-05,petroineos,2025-05-29 10:38:42.513697
06/03/2024,GB,Wind ,Hornsea-2,204.5166774,Great Britain,2024-03-06,petroineos,2025-05-29 10:38:42.513697
07/03/2024,GB,Wind ,Hornsea-2,894.2499142,Great Britain,2024-03-07,petroineos,2025-05-29 10:38:42.513697
08/03/2024,GB,Wind ,Hornsea-2,926.3474371,Great Britain,2024-03-08,petroineos,2025-05-29 10:38:42.513697
09/03/2024,GB,Wind ,Hornsea-2,432.5773228,Great Britain,2024-03-09,petroineos,2025-05-29 10:38:42.513697
10/03/2024,GB,Wind ,Hornsea-2,546.5110514,Great Britain,2024-03-10,petroineos,2025-05-29 10:38:42.513697
11/03/2024,GB,Wind ,Hornsea-2,912.76545,Great Britain,2024-03-11,petroineos,2025-05-29 10:38:42.513697
12/03/2024,GB,Wind ,Hornsea-2,231.674439,Great Britain,2024-03-12,petroineos,2025-05-29 10:38:42.513697
13/03/2024,GB,Wind ,Hornsea-2,921.8869594,Great Britain,2024-03-13,petroineos,2025-05-29 10:38:42.513697
14/03/2024,GB,Wind ,Hornsea-2,167.4628031,Great Britain,2024-03-14,petroineos,2025-05-29 10:38:42.513697
15/03/2024,GB,Wind ,Hornsea-2,274.869196,Great Britain,2024-03-15,petroineos,2025-05-29 10:38:42.513697
16/03/2024,GB,Wind ,Hornsea-2,890.2894352,Great Britain,2024-03-16,petroineos,2025-05-29 10:38:42.513697
17/03/2024,GB,Wind ,Hornsea-2,755.8652581,Great Britain,2024-03-17,petroineos,2025-05-29 10:38:42.513697
18/03/2024,GB,Wind ,Hornsea-2,144.580389,Great Britain,2024-03-18,petroineos,2025-05-29 10:38:42.513697
19/03/2024,GB,Wind ,Hornsea-2,979.909946,Great Britain,2024-03-19,petroineos,2025-05-29 10:38:42.513697
20/03/2024,GB,Wind ,Hornsea-2,225.7016086,Great Britain,2024-03-20,petroineos,2025-05-29 10:38:42.513697
21/03/2024,GB,Wind ,Hornsea-2,122.6812629,Great Britain,2024-03-21,petroineos,2025-05-29 10:38:42.513697
22/03/2024,GB,Wind ,Hornsea-2,850.6772828,Great Britain,2024-03-22,petroineos,2025-05-29 10:38:42.513697
23/03/2024,GB,Wind ,Hornsea-2,592.8664332,Great Britain,2024-03-23,petroineos,2025-05-29 10:38:42.513697
24/03/2024,GB,Wind ,Hornsea-2,909.900945,Great Britain,2024-03-24,petroineos,2025-05-29 10:38:42.513697
25/03/2024,GB,Wind ,Hornsea-2,482.0656265,Great Britain,2024-03-25,petroineos,2025-05-29 10:38:42.513697
26/03/2024,GB,Wind ,Hornsea-2,834.5213194,Great Britain,2024-03-26,petroineos,2025-05-29 10:38:42.513697
27/03/2024,GB,Wind ,Hornsea-2,967.6060488,Great Britain,2024-03-27,petroineos,2025-05-29 10:38:42.513697
28/03/2024,GB,Wind ,Hornsea-2,774.5970011,Great Britain,2024-03-28,petroineos,2025-05-29 10:38:42.513697
29/03/2024,GB,Wind ,Hornsea-2,567.2113852,Great Britain,2024-03-29,petroineos,2025-05-29 10:38:42.513697
30/03/2024,GB,Wind ,Hornsea-2,388.3642448,Great Britain,2024-03-30,petroineos,2025-05-29 10:38:42.513697
31/03/2024,GB,Wind ,Hornsea-2,461.743856,Great Britain,2024-03-31,petroineos,2025-05-29 10:38:42.513697
01/04/2024,GB,Wind ,Hornsea-2,598.6012806,Great Britain,2024-04-01,petroineos,2025-05-29 10:38:42.513697
02/04/2024,GB,Wind ,Hornsea-2,701.7451267,Great Britain,2024-04-02,petroineos,2025-05-29 10:38:42.513697
03/04/2024,GB,Wind ,Hornsea-2,493.2184362,Great Britain,2024-04-03,petroineos,2025-05-29 10:38:42.513697
04/04/2024,GB,Wind ,Hornsea-2,147.8590588,Great Britain,2024-04-04,petroineos,2025-05-29 10:38:42.513697
05/04/2024,GB,Wind ,Hornsea-2,329.6442161,Great Britain,2024-04-05,petroineos,2025-05-29 10:38:42.513697
06/04/2024,GB,Wind ,Hornsea-2,49.98052245,Great Britain,2024-04-06,petroineos,2025-05-29 10:38:42.513697
07/04/2024,GB,Wind ,Hornsea-2,335.0139466,Great Britain,2024-04-07,petroineos,2025-05-29 10:38:42.513697
08/04/2024,GB,Wind ,Hornsea-2,645.7316741,Great Britain,2024-04-08,petroineos,2025-05-29 10:38:42.513697
09/04/2024,GB,Wind ,Hornsea-2,258.8895412,Great Britain,2024-04-09,petroineos,2025-05-29 10:38:42.513697
10/04/2024,GB,Wind ,Hornsea-2,297.9716881,Great Britain,2024-04-10,petroineos,2025-05-29 10:38:42.513697
11/04/2024,GB,Wind ,Hornsea-2,999.1650955,Great Britain,2024-04-11,petroineos,2025-05-29 10:38:42.513697
12/04/2024,GB,Wind ,Hornsea-2,711.620614,Great Britain,2024-04-12,petroineos,2025-05-29 10:38:42.513697
13/04/2024,GB,Wind ,Hornsea-2,738.3597843,Great Britain,2024-04-13,petroineos,2025-05-29 10:38:42.513697
14/04/2024,GB,Wind ,Hornsea-2,771.9505813,Great Britain,2024-04-14,petroineos,2025-05-29 10:38:42.513697
15/04/2024,GB,Wind ,Hornsea-2,620.084798,Great Britain,2024-04-15,petroineos,2025-05-29 10:38:42.513697
16/04/2024,GB,Wind ,Hornsea-2,987.11213,Great Britain,2024-04-16,petroineos,2025-05-29 10:38:42.513697
17/04/2024,GB,Wind ,Hornsea-2,849.0392854,Great Britain,2024-04-17,petroineos,2025-05-29 10:38:42.513697
18/04/2024,GB,Wind ,Hornsea-2,736.7394312,Great Britain,2024-04-18,petroineos,2025-05-29 10:38:42.513697
19/04/2024,GB,Wind ,Hornsea-2,287.9323451,Great Britain,2024-04-19,petroineos,2025-05-29 10:38:42.513697
20/04/2024,GB,Wind ,Hornsea-2,242.7501354,Great Britain,2024-04-20,petroineos,2025-05-29 10:38:42.513697
21/04/2024,GB,Wind ,Hornsea-2,292.4618067,Great Britain,2024-04-21,petroineos,2025-05-29 10:38:42.513697
22/04/2024,GB,Wind ,Hornsea-2,53.52629384,Great Britain,2024-04-22,petroineos,2025-05-29 10:38:42.513697
23/04/2024,GB,Wind ,Hornsea-2,469.4414981,Great Britain,2024-04-23,petroineos,2025-05-29 10:38:42.513697
24/04/2024,GB,Wind ,Hornsea-2,451.2872213,Great Britain,2024-04-24,petroineos,2025-05-29 10:38:42.513697
25/04/2024,GB,Wind ,Hornsea-2,37.51407891,Great Britain,2024-04-25,petroineos,2025-05-29 10:38:42.513697
26/04/2024,GB,Wind ,Hornsea-2,837.1897517,Great Britain,2024-04-26,petroineos,2025-05-29 10:38:42.513697
27/04/2024,GB,Wind ,Hornsea-2,365.6814866,Great Britain,2024-04-27,petroineos,2025-05-29 10:38:42.513697
28/04/2024,GB,Wind ,Hornsea-2,681.4992358,Great Britain,2024-04-28,petroineos,2025-05-29 10:38:42.513697
29/04/2024,GB,Wind ,Hornsea-2,164.228258,Great Britain,2024-04-29,petroineos,2025-05-29 10:38:42.513697
30/04/2024,GB,Wind ,Hornsea-2,990.088288,Great Britain,2024-04-30,petroineos,2025-05-29 10:38:42.513697
01/05/2024,GB,Wind ,Hornsea-2,680.2969693,Great Britain,2024-05-01,petroineos,2025-05-29 10:38:42.513697
02/05/2024,GB,Wind ,Hornsea-2,700.4729157,Great Britain,2024-05-02,petroineos,2025-05-29 10:38:42.513697
03/05/2024,GB,Wind ,Hornsea-2,189.1034479,Great Britain,2024-05-03,petroineos,2025-05-29 10:38:42.513697
04/05/2024,GB,Wind ,Hornsea-2,543.3545316,Great Britain,2024-05-04,petroineos,2025-05-29 10:38:42.513697
05/05/2024,GB,Wind ,Hornsea-2,462.2583833,Great Britain,2024-05-05,petroineos,2025-05-29 10:38:42.513697
06/05/2024,GB,Wind ,Hornsea-2,757.0202267,Great Britain,2024-05-06,petroineos,2025-05-29 10:38:42.513697
07/05/2024,GB,Wind ,Hornsea-2,384.3004844,Great Britain,2024-05-07,petroineos,2025-05-29 10:38:42.513697
08/05/2024,GB,Wind ,Hornsea-2,894.6555533,Great Britain,2024-05-08,petroineos,2025-05-29 10:38:42.513697
09/05/2024,GB,Wind ,Hornsea-2,45.99446335,Great Britain,2024-05-09,petroineos,2025-05-29 10:38:42.513697
10/05/2024,GB,Wind ,Hornsea-2,181.9893241,Great Britain,2024-05-10,petroineos,2025-05-29 10:38:42.513697
11/05/2024,GB,Wind ,Hornsea-2,904.8543553,Great Britain,2024-05-11,petroineos,2025-05-29 10:38:42.513697
12/05/2024,GB,Wind ,Hornsea-2,689.1128701,Great Britain,2024-05-12,petroineos,2025-05-29 10:38:42.513697
13/05/2024,GB,Wind ,Hornsea-2,656.8842283,Great Britain,2024-05-13,petroineos,2025-05-29 10:38:42.513697
14/05/2024,GB,Wind ,Hornsea-2,945.8891947,Great Britain,2024-05-14,petroineos,2025-05-29 10:38:42.513697
15/05/2024,GB,Wind ,Hornsea-2,16.69431407,Great Britain,2024-05-15,petroineos,2025-05-29 10:38:42.513697
16/05/2024,GB,Wind ,Hornsea-2,728.6695782,Great Britain,2024-05-16,petroineos,2025-05-29 10:38:42.513697
17/05/2024,GB,Wind ,Hornsea-2,688.0236176,Great Britain,2024-05-17,petroineos,2025-05-29 10:38:42.513697
18/05/2024,GB,Wind ,Hornsea-2,962.658133,Great Britain,2024-05-18,petroineos,2025-05-29 10:38:42.513697
19/05/2024,GB,Wind ,Hornsea-2,390.9116193,Great Britain,2024-05-19,petroineos,2025-05-29 10:38:42.513697
20/05/2024,GB,Wind ,Hornsea-2,718.8886863,Great Britain,2024-05-20,petroineos,2025-05-29 10:38:42.513697
21/05/2024,GB,Wind ,Hornsea-2,246.4056443,Great Britain,2024-05-21,petroineos,2025-05-29 10:38:42.513697
22/05/2024,GB,Wind ,Hornsea-2,107.146401,Great Britain,2024-05-22,petroineos,2025-05-29 10:38:42.513697
23/05/2024,GB,Wind ,Hornsea-2,770.8043754,Great Britain,2024-05-23,petroineos,2025-05-29 10:38:42.513697
24/05/2024,GB,Wind ,Hornsea-2,826.7441032,Great Britain,2024-05-24,petroineos,2025-05-29 10:38:42.513697
25/05/2024,GB,Wind ,Hornsea-2,739.5461168,Great Britain,2024-05-25,petroineos,2025-05-29 10:38:42.513697
26/05/2024,GB,Wind ,Hornsea-2,334.0058792,Great Britain,2024-05-26,petroineos,2025-05-29 10:38:42.513697
27/05/2024,GB,Wind ,Hornsea-2,800.5244883,Great Britain,2024-05-27,petroineos,2025-05-29 10:38:42.513697
28/05/2024,GB,Wind ,Hornsea-2,327.2593704,Great Britain,2024-05-28,petroineos,2025-05-29 10:38:42.513697
29/05/2024,GB,Wind ,Hornsea-2,86.57323996,Great Britain,2024-05-29,petroineos,2025-05-29 10:38:42.513697
30/05/2024,GB,Wind ,Hornsea-2,440.3797772,Great Britain,2024-05-30,petroineos,2025-05-29 10:38:42.513697
31/05/2024,GB,Wind ,Hornsea-2,416.1225844,Great Britain,2024-05-31,petroineos,2025-05-29 10:38:42.513697
01/06/2024,GB,Wind ,Hornsea-2,169.1019983,Great Britain,2024-06-01,petroineos,2025-05-29 10:38:42.513697
02/06/2024,GB,Wind ,Hornsea-2,334.4659506,Great Britain,2024-06-02,petroineos,2025-05-29 10:38:42.513697
03/06/2024,GB,Wind ,Hornsea-2,385.4983509,Great Britain,2024-06-03,petroineos,2025-05-29 10:38:42.513697
04/06/2024,GB,Wind ,Hornsea-2,536.5476162,Great Britain,2024-06-04,petroineos,2025-05-29 10:38:42.513697
05/06/2024,GB,Wind ,Hornsea-2,183.8620171,Great Britain,2024-06-05,petroineos,2025-05-29 10:38:42.513697
06/06/2024,GB,Wind ,Hornsea-2,1.797160951,Great Britain,2024-06-06,petroineos,2025-05-29 10:38:42.513697
07/06/2024,GB,Wind ,Hornsea-2,377.9307003,Great Britain,2024-06-07,petroineos,2025-05-29 10:38:42.513697
08/06/2024,GB,Wind ,Hornsea-2,979.9527828,Great Britain,2024-06-08,petroineos,2025-05-29 10:38:42.513697
09/06/2024,GB,Wind ,Hornsea-2,821.8002969,Great Britain,2024-06-09,petroineos,2025-05-29 10:38:42.513697
10/06/2024,GB,Wind ,Hornsea-2,299.3921276,Great Britain,2024-06-10,petroineos,2025-05-29 10:38:42.513697
11/06/2024,GB,Wind ,Hornsea-2,717.9438155,Great Britain,2024-06-11,petroineos,2025-05-29 10:38:42.513697
12/06/2024,GB,Wind ,Hornsea-2,328.3221761,Great Britain,2024-06-12,petroineos,2025-05-29 10:38:42.513697
13/06/2024,GB,Wind ,Hornsea-2,391.1573488,Great Britain,2024-06-13,petroineos,2025-05-29 10:38:42.513697
14/06/2024,GB,Wind ,Hornsea-2,314.6615015,Great Britain,2024-06-14,petroineos,2025-05-29 10:38:42.513697
15/06/2024,GB,Wind ,Hornsea-2,745.146166,Great Britain,2024-06-15,petroineos,2025-05-29 10:38:42.513697
16/06/2024,GB,Wind ,Hornsea-2,116.8778446,Great Britain,2024-06-16,petroineos,2025-05-29 10:38:42.513697
17/06/2024,GB,Wind ,Hornsea-2,655.3277779,Great Britain,2024-06-17,petroineos,2025-05-29 10:38:42.513697
18/06/2024,GB,Wind ,Hornsea-2,220.6415219,Great Britain,2024-06-18,petroineos,2025-05-29 10:38:42.513697
19/06/2024,GB,Wind ,Hornsea-2,188.5314737,Great Britain,2024-06-19,petroineos,2025-05-29 10:38:42.513697
20/06/2024,GB,Wind ,Hornsea-2,80.2151068,Great Britain,2024-06-20,petroineos,2025-05-29 10:38:42.513697
21/06/2024,GB,Wind ,Hornsea-2,705.6658403,Great Britain,2024-06-21,petroineos,2025-05-29 10:38:42.513697
22/06/2024,GB,Wind ,Hornsea-2,742.248998,Great Britain,2024-06-22,petroineos,2025-05-29 10:38:42.513697
23/06/2024,GB,Wind ,Hornsea-2,361.2008827,Great Britain,2024-06-23,petroineos,2025-05-29 10:38:42.513697
24/06/2024,GB,Wind ,Hornsea-2,5.303836287,Great Britain,2024-06-24,petroineos,2025-05-29 10:38:42.513697
25/06/2024,GB,Wind ,Hornsea-2,383.2075694,Great Britain,2024-06-25,petroineos,2025-05-29 10:38:42.513697
26/06/2024,GB,Wind ,Hornsea-2,486.0073852,Great Britain,2024-06-26,petroineos,2025-05-29 10:38:42.513697
27/06/2024,GB,Wind ,Hornsea-2,425.8198587,Great Britain,2024-06-27,petroineos,2025-05-29 10:38:42.513697
28/06/2024,GB,Wind ,Hornsea-2,183.5323684,Great Britain,2024-06-28,petroineos,2025-05-29 10:38:42.513697
29/06/2024,GB,Wind ,Hornsea-2,222.9287404,Great Britain,2024-06-29,petroineos,2025-05-29 10:38:42.513697
30/06/2024,GB,Wind ,Hornsea-2,270.4734906,Great Britain,2024-06-30,petroineos,2025-05-29 10:38:42.513697
01/07/2024,GB,Wind ,Hornsea-2,547.9842019,Great Britain,2024-07-01,petroineos,2025-05-29 10:38:42.513697
02/07/2024,GB,Wind ,Hornsea-2,642.7169888,Great Britain,2024-07-02,petroineos,2025-05-29 10:38:42.513697
03/07/2024,GB,Wind ,Hornsea-2,532.9807957,Great Britain,2024-07-03,petroineos,2025-05-29 10:38:42.513697
04/07/2024,GB,Wind ,Hornsea-2,720.074516,Great Britain,2024-07-04,petroineos,2025-05-29 10:38:42.513697
05/07/2024,GB,Wind ,Hornsea-2,454.4214499,Great Britain,2024-07-05,petroineos,2025-05-29 10:38:42.513697
06/07/2024,GB,Wind ,Hornsea-2,600.8628827,Great Britain,2024-07-06,petroineos,2025-05-29 10:38:42.513697
07/07/2024,GB,Wind ,Hornsea-2,704.0345435,Great Britain,2024-07-07,petroineos,2025-05-29 10:38:42.513697
08/07/2024,GB,Wind ,Hornsea-2,212.9077798,Great Britain,2024-07-08,petroineos,2025-05-29 10:38:42.513697
09/07/2024,GB,Wind ,Hornsea-2,850.8872038,Great Britain,2024-07-09,petroineos,2025-05-29 10:38:42.513697
15/07/2024,GB,Wind ,Hornsea-2,339.4176879,Great Britain,2024-07-15,petroineos,2025-05-29 10:38:42.513697
16/07/2024,GB,Wind ,Hornsea-2,492.877742,Great Britain,2024-07-16,petroineos,2025-05-29 10:38:42.513697
17/07/2024,GB,Wind ,Hornsea-2,726.5809243,Great Britain,2024-07-17,petroineos,2025-05-29 10:38:42.513697
18/07/2024,GB,Wind ,Hornsea-2,845.9784027,Great Britain,2024-07-18,petroineos,2025-05-29 10:38:42.513697
19/07/2024,GB,Wind ,Hornsea-2,136.1978151,Great Britain,2024-07-19,petroineos,2025-05-29 10:38:42.513697
20/07/2024,GB,Wind ,Hornsea-2,496.6840174,Great Britain,2024-07-20,petroineos,2025-05-29 10:38:42.513697
21/07/2024,GB,Wind ,Hornsea-2,711.2689976,Great Britain,2024-07-21,petroineos,2025-05-29 10:38:42.513697
22/07/2024,GB,Wind ,Hornsea-2,13.20636192,Great Britain,2024-07-22,petroineos,2025-05-29 10:38:42.513697
23/07/2024,GB,Wind ,Hornsea-2,272.2635566,Great Britain,2024-07-23,petroineos,2025-05-29 10:38:42.513697
24/07/2024,GB,Wind ,Hornsea-2,731.4147244,Great Britain,2024-07-24,petroineos,2025-05-29 10:38:42.513697
25/07/2024,GB,Wind ,Hornsea-2,847.6727953,Great Britain,2024-07-25,petroineos,2025-05-29 10:38:42.513697
26/07/2024,GB,Wind ,Hornsea-2,332.5116863,Great Britain,2024-07-26,petroineos,2025-05-29 10:38:42.513697
27/07/2024,GB,Wind ,Hornsea-2,811.2241444,Great Britain,2024-07-27,petroineos,2025-05-29 10:38:42.513697
28/07/2024,GB,Wind ,Hornsea-2,292.9427508,Great Britain,2024-07-28,petroineos,2025-05-29 10:38:42.513697
29/07/2024,GB,Wind ,Hornsea-2,193.7070341,Great Britain,2024-07-29,petroineos,2025-05-29 10:38:42.513697
30/07/2024,GB,Wind ,Hornsea-2,429.743399,Great Britain,2024-07-30,petroineos,2025-05-29 10:38:42.513697
31/07/2024,GB,Wind ,Hornsea-2,324.6029912,Great Britain,2024-07-31,petroineos,2025-05-29 10:38:42.513697
01/08/2024,GB,Wind ,Hornsea-2,553.8693478,Great Britain,2024-08-01,petroineos,2025-05-29 10:38:42.513697
02/08/2024,GB,Wind ,Hornsea-2,487.1352177,Great Britain,2024-08-02,petroineos,2025-05-29 10:38:42.513697
03/08/2024,GB,Wind ,Hornsea-2,859.6981872,Great Britain,2024-08-03,petroineos,2025-05-29 10:38:42.513697
04/08/2024,GB,Wind ,Hornsea-2,612.3641803,Great Britain,2024-08-04,petroineos,2025-05-29 10:38:42.513697
05/08/2024,GB,Wind ,Hornsea-2,61.69844841,Great Britain,2024-08-05,petroineos,2025-05-29 10:38:42.513697
06/08/2024,GB,Wind ,Hornsea-2,937.1042495,Great Britain,2024-08-06,petroineos,2025-05-29 10:38:42.513697
07/08/2024,GB,Wind ,Hornsea-2,439.9320857,Great Britain,2024-08-07,petroineos,2025-05-29 10:38:42.513697
08/08/2024,GB,Wind ,Hornsea-2,392.4302783,Great Britain,2024-08-08,petroineos,2025-05-29 10:38:42.513697
09/08/2024,GB,Wind ,Hornsea-2,146.1199307,Great Britain,2024-08-09,petroineos,2025-05-29 10:38:42.513697
10/08/2024,GB,Wind ,Hornsea-2,375.3760373,Great Britain,2024-08-10,petroineos,2025-05-29 10:38:42.513697
11/08/2024,GB,Wind ,Hornsea-2,824.7332167,Great Britain,2024-08-11,petroineos,2025-05-29 10:38:42.513697
12/08/2024,GB,Wind ,Hornsea-2,715.8058069,Great Britain,2024-08-12,petroineos,2025-05-29 10:38:42.513697
13/08/2024,GB,Wind ,Hornsea-2,598.1661751,Great Britain,2024-08-13,petroineos,2025-05-29 10:38:42.513697
14/08/2024,GB,Wind ,Hornsea-2,375.7331209,Great Britain,2024-08-14,petroineos,2025-05-29 10:38:42.513697
15/08/2024,GB,Wind ,Hornsea-2,756.4649121,Great Britain,2024-08-15,petroineos,2025-05-29 10:38:42.513697
16/08/2024,GB,Wind ,Hornsea-2,445.7674256,Great Britain,2024-08-16,petroineos,2025-05-29 10:38:42.513697
17/08/2024,GB,Wind ,Hornsea-2,441.4981213,Great Britain,2024-08-17,petroineos,2025-05-29 10:38:42.513697
18/08/2024,GB,Wind ,Hornsea-2,232.1425592,Great Britain,2024-08-18,petroineos,2025-05-29 10:38:42.513697
19/08/2024,GB,Wind ,Hornsea-2,69.66203661,Great Britain,2024-08-19,petroineos,2025-05-29 10:38:42.513697
20/08/2024,GB,Wind ,Hornsea-2,415.7601619,Great Britain,2024-08-20,petroineos,2025-05-29 10:38:42.513697
21/08/2024,GB,Wind ,Hornsea-2,196.3805616,Great Britain,2024-08-21,petroineos,2025-05-29 10:38:42.513697
22/08/2024,GB,Wind ,Hornsea-2,37.23169057,Great Britain,2024-08-22,petroineos,2025-05-29 10:38:42.513697
23/08/2024,GB,Wind ,Hornsea-2,60.29661614,Great Britain,2024-08-23,petroineos,2025-05-29 10:38:42.513697
24/08/2024,GB,Wind ,Hornsea-2,877.6419629,Great Britain,2024-08-24,petroineos,2025-05-29 10:38:42.513697
25/08/2024,GB,Wind ,Hornsea-2,999.0003732,Great Britain,2024-08-25,petroineos,2025-05-29 10:38:42.513697
26/08/2024,GB,Wind ,Hornsea-2,231.8290146,Great Britain,2024-08-26,petroineos,2025-05-29 10:38:42.513697
27/08/2024,GB,Wind ,Hornsea-2,689.5420923,Great Britain,2024-08-27,petroineos,2025-05-29 10:38:42.513697
28/08/2024,GB,Wind ,Hornsea-2,64.7159684,Great Britain,2024-08-28,petroineos,2025-05-29 10:38:42.513697
29/08/2024,GB,Wind ,Hornsea-2,736.8141333,Great Britain,2024-08-29,petroineos,2025-05-29 10:38:42.513697
30/08/2024,GB,Wind ,Hornsea-2,373.8306891,Great Britain,2024-08-30,petroineos,2025-05-29 10:38:42.513697
31/08/2024,GB,Wind ,Hornsea-2,713.3972642,Great Britain,2024-08-31,petroineos,2025-05-29 10:38:42.513697
01/09/2024,GB,Wind ,Hornsea-2,141.6416313,Great Britain,2024-09-01,petroineos,2025-05-29 10:38:42.513697
02/09/2024,GB,Wind ,Hornsea-2,80.13847914,Great Britain,2024-09-02,petroineos,2025-05-29 10:38:42.513697
03/09/2024,GB,Wind ,Hornsea-2,828.9349096,Great Britain,2024-09-03,petroineos,2025-05-29 10:38:42.513697
04/09/2024,GB,Wind ,Hornsea-2,277.6114939,Great Britain,2024-09-04,petroineos,2025-05-29 10:38:42.513697
05/09/2024,GB,Wind ,Hornsea-2,955.7043041,Great Britain,2024-09-05,petroineos,2025-05-29 10:38:42.513697
06/09/2024,GB,Wind ,Hornsea-2,209.3926264,Great Britain,2024-09-06,petroineos,2025-05-29 10:38:42.513697
07/09/2024,GB,Wind ,Hornsea-2,614.468268,Great Britain,2024-09-07,petroineos,2025-05-29 10:38:42.513697
08/09/2024,GB,Wind ,Hornsea-2,440.4100608,Great Britain,2024-09-08,petroineos,2025-05-29 10:38:42.513697
09/09/2024,GB,Wind ,Hornsea-2,169.3705054,Great Britain,2024-09-09,petroineos,2025-05-29 10:38:42.513697
10/09/2024,GB,Wind ,Hornsea-2,793.8832184,Great Britain,2024-09-10,petroineos,2025-05-29 10:38:42.513697
11/09/2024,GB,Wind ,Hornsea-2,992.2252571,Great Britain,2024-09-11,petroineos,2025-05-29 10:38:42.513697
12/09/2024,GB,Wind ,Hornsea-2,572.0250451,Great Britain,2024-09-12,petroineos,2025-05-29 10:38:42.513697
13/09/2024,GB,Wind ,Hornsea-2,486.5323581,Great Britain,2024-09-13,petroineos,2025-05-29 10:38:42.513697
14/09/2024,GB,Wind ,Hornsea-2,611.3075954,Great Britain,2024-09-14,petroineos,2025-05-29 10:38:42.513697
15/09/2024,GB,Wind ,Hornsea-2,544.5544873,Great Britain,2024-09-15,petroineos,2025-05-29 10:38:42.513697
16/09/2024,GB,Wind ,Hornsea-2,319.7320821,Great Britain,2024-09-16,petroineos,2025-05-29 10:38:42.513697
17/09/2024,GB,Wind ,Hornsea-2,436.3950701,Great Britain,2024-09-17,petroineos,2025-05-29 10:38:42.513697
18/09/2024,GB,Wind ,Hornsea-2,715.6351678,Great Britain,2024-09-18,petroineos,2025-05-29 10:38:42.513697
19/09/2024,GB,Wind ,Hornsea-2,217.6176014,Great Britain,2024-09-19,petroineos,2025-05-29 10:38:42.513697
20/09/2024,GB,Wind ,Hornsea-2,243.2711637,Great Britain,2024-09-20,petroineos,2025-05-29 10:38:42.513697
21/09/2024,GB,Wind ,Hornsea-2,113.9065422,Great Britain,2024-09-21,petroineos,2025-05-29 10:38:42.513697
22/09/2024,GB,Wind ,Hornsea-2,253.8065456,Great Britain,2024-09-22,petroineos,2025-05-29 10:38:42.513697
23/09/2024,GB,Wind ,Hornsea-2,201.8680145,Great Britain,2024-09-23,petroineos,2025-05-29 10:38:42.513697
24/09/2024,GB,Wind ,Hornsea-2,644.1369169,Great Britain,2024-09-24,petroineos,2025-05-29 10:38:42.513697
25/09/2024,GB,Wind ,Hornsea-2,413.452603,Great Britain,2024-09-25,petroineos,2025-05-29 10:38:42.513697
26/09/2024,GB,Wind ,Hornsea-2,864.96576,Great Britain,2024-09-26,petroineos,2025-05-29 10:38:42.513697
27/09/2024,GB,Wind ,Hornsea-2,802.5383076,Great Britain,2024-09-27,petroineos,2025-05-29 10:38:42.513697
28/09/2024,GB,Wind ,Hornsea-2,262.339973,Great Britain,2024-09-28,petroineos,2025-05-29 10:38:42.513697
29/09/2024,GB,Wind ,Hornsea-2,299.9143114,Great Britain,2024-09-29,petroineos,2025-05-29 10:38:42.513697
30/09/2024,GB,Wind ,Hornsea-2,494.7299757,Great Britain,2024-09-30,petroineos,2025-05-29 10:38:42.513697
01/10/2024,GB,Wind ,Hornsea-2,898.2127608,Great Britain,2024-10-01,petroineos,2025-05-29 10:38:42.513697
02/10/2024,GB,Wind ,Hornsea-2,115.195275,Great Britain,2024-10-02,petroineos,2025-05-29 10:38:42.513697
